Point_ID,Latitude,Longitude,Elevation_m,Slope_deg,NDVI,LandCover,Rainfall_mm,Dist_River_m,Flood,Event
P08271,-16.18014591131977,34.44433867736116,266.0,3.705673,0.806575,20,444.9768786430359,616.8979290332887,0,Cyclone Freddy 2023
P08272,-16.13926359628845,34.76626103102155,99.0,1.5203949,0.7042,30,325.23621702194214,651.6813593299383,0,Cyclone Freddy 2023
P08273,-15.857267285181429,34.32892914231024,351.0,7.440206,0.8634000000000001,10,436.7048716545105,1112.1313612367921,0,Cyclone Freddy 2023
P08274,-16.16698090219733,34.820596464381126,87.0,1.3387016,0.7332000000000001,40,430.61568880081177,223.24143026017512,0,Cyclone Freddy 2023
P08275,-16.21911923392237,34.880056605015135,77.0,1.0713665,0.7629750000000001,20,516.8795709609985,725.6165452977065,0,Cyclone Freddy 2023
P08276,-16.617157548938124,34.845030718943434,477.0,8.693145,0.813725,10,462.22302055358887,2006.0325140473126,0,Cyclone Freddy 2023
P08277,-16.21981073194007,34.99150320498382,70.0,1.7198257,0.5080250000000001,30,599.5687136650085,1794.5327970158974,0,Cyclone Freddy 2023
P08278,-16.12757921379403,34.66827438721463,128.0,0.46373534,0.48275,50,356.161030292511,937.5519736868176,0,Cyclone Freddy 2023
P08279,-16.3595286931325,34.96836915106753,55.0,1.071986,0.7164750000000001,10,577.8755769729614,615.9627502402857,0,Cyclone Freddy 2023
P08280,-16.1528755290707,34.84045848471842,81.0,0.48279393,0.6129,40,430.61568880081177,369.8505286376364,0,Cyclone Freddy 2023
P08281,-15.856158621170216,34.482023951640244,521.0,3.8785567,0.76085,30,521.0271291732788,352.580020375291,0,Cyclone Freddy 2023
P08282,-16.04438322406828,34.857426027888465,92.0,0.96499264,0.611925,10,467.03522276878357,551.9488727553885,0,Cyclone Freddy 2023
P08283,-15.97556052292545,34.78864984639371,81.0,0.0,0.6238,10,346.4350733757019,349.0998935406181,0,Cyclone Freddy 2023
P08284,-15.854033726981058,34.38746494359516,483.0,5.9669156,0.770475,10,466.3255615234375,633.6218498521472,0,Cyclone Freddy 2023
P08285,-16.567145870192117,34.96935970201665,113.0,2.0097384,0.632525,30,335.0513982772827,40.25177546688271,0,Cyclone Freddy 2023
P08286,-15.98429270662178,34.54140773826994,369.0,4.3408513,0.826975,20,493.17311334609985,27.313006678645674,0,Cyclone Freddy 2023
P08287,-15.913684477176124,34.389344199532694,256.0,1.4463743,0.6611,40,433.57901763916016,1088.8707362454932,0,Cyclone Freddy 2023
P08288,-16.20812670038255,34.97486931491495,69.0,0.46373534,0.6992,10,599.5687136650085,1209.7934860654404,0,Cyclone Freddy 2023
P08289,-16.442983223385916,34.80016382586623,149.0,1.3396859,0.643775,40,360.61003160476685,2497.612606629988,0,Cyclone Freddy 2023
P08290,-16.177290662215157,34.802075686639704,91.0,0.48285365,0.7447,40,430.61568880081177,46.79896630766196,0,Cyclone Freddy 2023
P08291,-16.587903125835147,34.92926674059685,159.0,2.3541458,0.7052,30,369.4341387748718,114.62016586364209,0,Cyclone Freddy 2023
P08292,-16.176075718793573,34.912855455786776,67.0,1.4723243,0.688175,10,515.931806564331,998.8266620474761,0,Cyclone Freddy 2023
P08293,-16.365158708594187,35.08899424593194,51.0,1.0457541,0.7091000000000001,10,656.0558733940125,136.73176646153186,0,Cyclone Freddy 2023
P08294,-15.800590465583948,34.33854252706473,532.0,1.9158554,0.77075,10,528.2891530990601,1215.231638654913,0,Cyclone Freddy 2023
P08295,-16.017801510295293,34.51161991487047,186.0,1.6926337,0.644225,30,412.3199520111084,129.84250003357386,0,Cyclone Freddy 2023
P08296,-16.100545721043694,34.55079551375394,173.0,1.0708433,0.6337,20,394.907808303833,47.853549925514294,0,Cyclone Freddy 2023
P08297,-15.862884986779946,34.28903376335528,390.0,1.0698102,0.7700750000000001,30,419.5138554573059,786.3568970558642,0,Cyclone Freddy 2023
P08298,-16.56599240066561,34.902934052296494,168.0,0.48381737,0.71745,40,369.4341387748718,254.59821589987644,0,Cyclone Freddy 2023
P08299,-15.958784600274495,34.67530079473307,236.0,1.0452963,0.841975,30,375.83960151672363,177.93751016765995,0,Cyclone Freddy 2023
P08300,-16.266507972410007,34.845062650163534,74.0,1.0456414,0.6296,10,373.83193254470825,51.53546889249137,0,Cyclone Freddy 2023
P08301,-16.2613072688304,34.62082595817402,176.0,1.0456357,0.8007500000000001,30,459.38089752197266,731.06186453682,0,Cyclone Freddy 2023
P08302,-15.935644393811259,34.39184191227683,243.0,2.9280486,0.6061000000000001,20,433.57901763916016,282.18343026909446,0,Cyclone Freddy 2023
P08303,-16.479998600736113,34.854121324625034,141.0,0.6699995,0.7068,30,352.9746460914612,184.725025097374,0,Cyclone Freddy 2023
P08304,-16.430223134203118,34.819959141702036,131.0,1.450156,0.63595,40,329.89117431640625,1831.7996687343111,0,Cyclone Freddy 2023
P08305,-16.08384599163563,34.615197249128926,156.0,1.5200051,0.6577000000000001,40,389.00494146347046,935.217135018506,0,Cyclone Freddy 2023
P08306,-16.30118556968733,35.10729643893309,700.0,18.781265,0.7019000000000001,20,636.0070953369141,242.5033460804644,0,Cyclone Freddy 2023
P08307,-16.471288597611583,35.028910823225324,52.0,0.6699855,0.510225,30,455.55847692489624,419.0710495790045,0,Cyclone Freddy 2023
P08308,-16.339882917057665,34.817478467081614,113.0,1.0718992,0.6397,20,354.89880561828613,940.1014236029372,0,Cyclone Freddy 2023
P08309,-16.240612928460116,35.002972868946046,62.0,1.9861608,0.658775,30,561.668906211853,1352.3890316838044,0,Cyclone Freddy 2023
P08310,-16.095515248215335,34.91285204440193,134.0,22.87425,0.730525,10,474.3587837219238,117.41683720354756,0,Cyclone Freddy 2023
P08311,-16.232730350916864,34.94382423034922,63.0,0.0,0.5263,80,514.2961120605469,84.69960957296031,0,Cyclone Freddy 2023
P08312,-16.2812982150576,34.847042305498775,76.0,1.0716422,0.5942000000000001,40,438.6267080307007,1276.673011064104,0,Cyclone Freddy 2023
P08313,-16.223179026170385,34.424024269477385,298.0,1.9161123,0.764375,30,411.3713436126709,3915.1210299532418,0,Cyclone Freddy 2023
P08314,-15.933037031425433,34.48373780261526,413.0,13.655055,0.7788,10,520.646158695221,127.24105003451335,0,Cyclone Freddy 2023
P08315,-16.25767236914177,34.51981652694645,260.0,2.9428377,0.760425,20,460.9315514564514,799.7058698218704,0,Cyclone Freddy 2023
P08316,-16.234231978199787,34.59144589135412,223.0,2.3671517,0.752325,10,469.7292847633362,1281.6639017104144,0,Cyclone Freddy 2023
P08317,-16.412771772387295,34.77243624061485,165.0,1.5223123,0.671475,40,360.61003160476685,1714.273561628069,0,Cyclone Freddy 2023
P08318,-15.873709114422319,34.85525479636203,433.0,9.365075,0.7799750000000001,30,413.4539656639099,1721.871040283787,0,Cyclone Freddy 2023
P08319,-16.023213492203123,34.78825246604627,118.0,0.66919,0.6368,50,331.4805555343628,1002.6841724714621,0,Cyclone Freddy 2023
P08320,-16.198412541227793,34.533857239589786,293.0,4.5538754,0.698025,20,459.203595161438,2025.817395352917,0,Cyclone Freddy 2023
P08321,-16.03554121543721,34.74410974596167,142.0,1.0453817,0.771325,40,315.13837909698486,2390.901597048492,0,Cyclone Freddy 2023
P08322,-16.499551665440993,34.947355837424645,90.0,0.4836517,0.53435,40,374.50702953338623,106.95715499133424,0,Cyclone Freddy 2023
P08323,-16.019410147289925,34.804190204390295,80.0,0.46373534,0.45025000000000004,40,390.04939794540405,89.87032191676592,0,Cyclone Freddy 2023
P08324,-15.801554152994882,34.27668799921787,379.0,3.770058,0.7666000000000001,20,466.1299605369568,2.6661961850083093,0,Cyclone Freddy 2023
P08325,-15.863423312228582,34.86753318358031,454.0,13.242206,0.7521,30,413.4539656639099,434.6824956428629,0,Cyclone Freddy 2023
P08326,-15.91666390773824,34.5451852248622,534.0,8.324846,0.82115,10,526.5352597236633,354.11399941628974,0,Cyclone Freddy 2023
P08327,-15.84080902404599,34.31901129688559,318.0,3.8782735,0.7452500000000001,10,482.9048447608948,236.7957296437191,0,Cyclone Freddy 2023
P08328,-15.914319121724017,34.72671210094106,162.0,1.9159238,0.830075,10,381.722984790802,117.00188935613932,0,Cyclone Freddy 2023
P08329,-16.07905548865956,34.64362078362232,208.0,11.477712,0.7618750000000001,10,389.00494146347046,77.13478455148773,0,Cyclone Freddy 2023
P08330,-15.995595079295867,34.708231931560086,184.0,0.46373534,0.77195,30,330.7149381637573,2688.0813775553947,0,Cyclone Freddy 2023
P08331,-16.481473779019993,35.0094487045052,55.0,2.009275,0.5831500000000001,30,455.55847692489624,149.86492969265666,0,Cyclone Freddy 2023
P08332,-15.940491124546336,34.40797115211525,230.0,2.006412,0.659475,30,455.0733165740967,52.809756271080005,0,Cyclone Freddy 2023
P08333,-16.216919227368802,34.82361908528136,86.0,0.4829502,0.81015,40,489.26527404785156,112.35967671274004,1,Cyclone Freddy 2023
P08334,-16.007342206728776,34.7334895693884,179.0,4.8352447,0.73885,20,315.13837909698486,665.7395309462204,0,Cyclone Freddy 2023
P08335,-16.250652388058615,34.47387357141098,252.0,2.7322435,0.807725,10,453.8035464286804,319.69654651225864,0,Cyclone Freddy 2023
P08336,-16.28586190020157,34.89687684416892,65.0,1.3391222,0.64605,10,438.6267080307007,180.27328606529287,0,Cyclone Freddy 2023
P08337,-16.001599496658272,34.63167011464548,290.0,2.5098639,0.752625,20,459.26664113998413,225.15093591215512,0,Cyclone Freddy 2023
P08338,-15.861096109225523,34.67357899454957,286.0,4.339681,0.817575,20,418.5687074661255,137.51060647391245,0,Cyclone Freddy 2023
P08339,-16.2894392226226,35.03466919609865,67.0,2.3527753,0.726075,50,559.2851767539978,1231.3601572594625,0,Cyclone Freddy 2023
P08340,-16.127633698594416,34.49057040534037,338.0,2.412289,0.62215,10,455.226722240448,3645.1877567883384,0,Cyclone Freddy 2023
P08341,-16.489583332237917,35.044839514722014,51.0,0.0,0.36225,40,455.55847692489624,627.3576838267625,0,Cyclone Freddy 2023
P08342,-16.090451495661277,34.79244814814996,90.0,0.6693085,0.755525,20,325.1987347602844,1524.5781192906834,0,Cyclone Freddy 2023
P08343,-16.564587566671104,34.88851007374862,180.0,1.9163256,0.7059000000000001,40,375.13704919815063,143.08764610876898,0,Cyclone Freddy 2023
P08344,-16.22253105293696,34.99427498797234,70.0,1.0455916,0.5688,30,599.5687136650085,1384.8576878981758,0,Cyclone Freddy 2023
P08345,-15.863631197896925,34.46475823913438,462.0,4.490978,0.7882,10,521.0271291732788,334.95436272692984,0,Cyclone Freddy 2023
P08346,-16.201157156266223,34.63750451580127,183.0,1.8543341,0.8365750000000001,20,449.0671534538269,4038.400435610398,0,Cyclone Freddy 2023
P08347,-16.127064231010923,34.56243871106792,236.0,7.108406,0.8154750000000001,20,394.907808303833,2053.3391665640465,0,Cyclone Freddy 2023
P08348,-16.3809781171996,34.82190002185707,134.0,1.5220917,0.786775,10,375.67623710632324,2039.6396536643197,0,Cyclone Freddy 2023
P08349,-16.56524570050994,34.92370929832656,145.0,0.67015517,0.67535,40,369.4341387748718,71.11048913567433,0,Cyclone Freddy 2023
P08350,-15.903332659835634,34.543051110658475,569.0,5.1525745,0.8497,10,526.5352597236633,513.5429108400589,0,Cyclone Freddy 2023
P08351,-16.019124248075403,34.78737096345098,114.0,0.964869,0.6368,50,331.4805555343628,1296.9580042939342,0,Cyclone Freddy 2023
P08352,-16.239265442969447,34.828064111631186,82.0,1.0456111,0.792475,10,489.26527404785156,776.9745288144139,0,Cyclone Freddy 2023
P08353,-15.86598164000582,34.75964543353785,213.0,2.0060265,0.7678,30,379.38816499710083,165.51966181079922,0,Cyclone Freddy 2023
P08354,-16.208347580037675,34.52486977090849,228.0,1.3909631,0.75,10,459.203595161438,1214.777101792038,0,Cyclone Freddy 2023
P08355,-15.866316371787297,34.80653596007108,426.0,16.236929,0.8054,30,382.63263416290283,319.8702442668845,0,Cyclone Freddy 2023
P08356,-16.200418749763887,34.64573270650207,181.0,1.4484578,0.7509,20,449.0671534538269,4238.96177616208,0,Cyclone Freddy 2023
P08357,-16.056973160609356,34.6754781769622,220.0,1.3383157,0.7942250000000001,20,396.7540330886841,543.8015622840413,0,Cyclone Freddy 2023
P08358,-16.02111228682329,34.517695493615975,184.0,2.0068316,0.676875,30,412.3199520111084,32.185171905193556,0,Cyclone Freddy 2023
P08359,-16.050744649502317,34.42518308971722,349.0,4.416765,0.731275,10,450.0810160636902,3527.892941150734,0,Cyclone Freddy 2023
P08360,-16.26854914641148,34.835736747285985,76.0,1.4723989,0.56005,40,373.83193254470825,749.8432760942942,0,Cyclone Freddy 2023
P08361,-16.52136268161916,35.00627300979645,72.0,2.0911696,0.6542,40,375.56504821777344,186.5428846306297,0,Cyclone Freddy 2023
P08362,-15.894578153006165,34.85320011761424,366.0,9.207351,0.7014250000000001,20,413.4539656639099,675.9026865134522,0,Cyclone Freddy 2023
P08363,-16.10345532662438,34.68274142919486,191.0,3.2783256,0.7966500000000001,10,356.161030292511,428.4832279204556,0,Cyclone Freddy 2023
P08364,-15.806545506047861,34.27564224206375,385.0,5.064412,0.7666000000000001,20,466.1299605369568,63.89810361380306,0,Cyclone Freddy 2023
P08365,-16.047823024500822,34.85049721375576,86.0,0.6692336,0.611925,20,467.03522276878357,462.3725398064815,0,Cyclone Freddy 2023
P08366,-16.064539335309313,34.4372373981205,354.0,2.731521,0.776775,20,433.95380783081055,2308.458229260089,0,Cyclone Freddy 2023
P08367,-16.07179608976334,34.59264144901164,169.0,0.92740995,0.683825,10,366.10934591293335,798.2361112148302,0,Cyclone Freddy 2023
P08368,-16.303486155485565,35.101362939545595,598.0,11.57829,0.584975,20,636.0070953369141,629.1099422956305,0,Cyclone Freddy 2023
P08369,-15.989090131621134,34.743652238081296,152.0,2.9424102,0.7588250000000001,30,330.7149381637573,814.968744903901,0,Cyclone Freddy 2023
P08370,-16.306110669700733,35.0153198736653,57.0,0.92740995,0.6082000000000001,40,613.2882888317108,237.57145498255764,0,Cyclone Freddy 2023
P08371,-16.056281738499436,34.53435596956762,173.0,2.0070145,0.549475,40,405.4467625617981,362.57877147909255,0,Cyclone Freddy 2023
P08372,-16.276293710054308,34.94493737932817,60.0,0.48309624,0.6752,20,520.9602742195129,1789.5297389121847,0,Cyclone Freddy 2023
P08373,-16.57535879965611,34.96239790068535,114.0,0.46373534,0.703975,30,335.0513982772827,31.547037281455026,0,Cyclone Freddy 2023
P08374,-16.029849375796736,34.594654572595026,305.0,0.92740995,0.8021750000000001,10,452.0107855796814,554.7044112051857,0,Cyclone Freddy 2023
P08375,-16.263861384769683,34.588013666014426,192.0,2.3671665,0.7998500000000001,30,483.93321895599365,716.7967511378441,0,Cyclone Freddy 2023
P08376,-16.055694357645617,34.77542593898683,120.0,2.1405506,0.724075,30,325.1987347602844,1251.962091841047,0,Cyclone Freddy 2023
P08377,-16.249826348132316,34.78941641987309,97.0,0.0,0.8052250000000001,30,455.75719451904297,3104.048658506943,0,Cyclone Freddy 2023
P08378,-15.870663927782036,34.58036306863909,424.0,6.0421286,0.8524750000000001,10,494.95951223373413,116.23958388960901,0,Cyclone Freddy 2023
P08379,-16.23494979023545,34.70184718200542,127.0,0.66956186,0.69965,20,402.98850870132446,216.98743795944026,0,Cyclone Freddy 2023
P08380,-16.311153220747567,34.580720500855215,290.0,6.4825883,0.690125,20,474.3808822631836,587.9647511420967,0,Cyclone Freddy 2023
P08381,-16.18334341529379,34.755126064236336,102.0,0.6694706,0.72455,40,384.09764337539673,1150.991555944151,0,Cyclone Freddy 2023
P08382,-15.964023081980283,34.77931258225387,83.0,0.0,0.5858,10,346.4350733757019,120.72643694312114,0,Cyclone Freddy 2023
P08383,-15.837761333449247,34.813822404475886,519.0,9.62554,0.760475,30,364.98531699180603,412.65203558100177,0,Cyclone Freddy 2023
P08384,-15.810257241542926,34.46148882052725,556.0,0.46373534,0.7188,20,517.2732343673706,181.07471838155175,0,Cyclone Freddy 2023
P08385,-15.803238517553899,34.301701750879324,514.0,6.5062194,0.7368250000000001,10,482.9048447608948,392.8347240092286,0,Cyclone Freddy 2023
P08386,-16.178072147838346,34.949483133856084,65.0,0.482855,0.722325,20,515.931806564331,1161.7704021929828,0,Cyclone Freddy 2023
P08387,-16.110580234859086,34.520641334618766,249.0,4.588843,0.60655,20,441.5436177253723,1775.5331710860185,0,Cyclone Freddy 2023
P08388,-16.4308257950532,34.87371671458973,105.0,1.0723091,0.5477500000000001,40,350.1223874092102,18.985339175029907,0,Cyclone Freddy 2023
P08389,-16.191346158006883,34.407378481025106,289.0,1.8543341,0.798,10,444.9768786430359,627.96714101493,0,Cyclone Freddy 2023
P08390,-16.5880014780431,34.86752074899898,252.0,0.48387185,0.79235,30,375.13704919815063,468.5989099836931,0,Cyclone Freddy 2023
P08391,-16.446056427126134,34.743910352255185,218.0,1.5225492,0.7347250000000001,30,423.3831853866577,4688.234764333648,0,Cyclone Freddy 2023
P08392,-16.167579108176845,34.95207043764137,71.0,1.0455301,0.719425,40,515.931806564331,1323.4647336470127,0,Cyclone Freddy 2023
P08393,-16.29957873317234,34.781995161021825,112.0,1.0717212,0.757375,30,404.43317794799805,3759.3392819036285,0,Cyclone Freddy 2023
P08394,-16.42875660133239,34.92985989318922,68.0,1.0458274,0.58285,40,383.24605798721313,17.643231035200646,0,Cyclone Freddy 2023
P08395,-16.287526219278952,34.96656676751388,57.0,0.6696555,0.5830000000000001,40,584.3431487083435,2114.3224697716732,0,Cyclone Freddy 2023
P08396,-16.598756570724383,34.83133055962915,431.0,10.593953,0.8084,10,386.0097846984863,345.5150580508763,0,Cyclone Freddy 2023
P08397,-16.260946299470685,34.79322673374272,97.0,1.9315455,0.8104,30,404.43317794799805,3307.878113247108,0,Cyclone Freddy 2023
P08398,-16.1709257332778,34.77860523601888,96.0,1.0711509,0.7237750000000001,40,384.09764337539673,11.9459522339633,0,Cyclone Freddy 2023
P08399,-16.218274193449815,34.76760097062485,108.0,0.46373534,0.8318000000000001,10,455.75719451904297,767.6705976342979,0,Cyclone Freddy 2023
P08400,-16.305941451373823,34.855396663805884,84.0,0.6696881,0.656875,40,378.87729024887085,631.474915974924,0,Cyclone Freddy 2023
P08401,-16.00886326991574,34.622586187605386,358.0,18.868408,0.8021250000000001,20,459.26664113998413,157.16025534748496,0,Cyclone Freddy 2023
P08402,-16.140875010503585,34.880857833111435,80.0,1.3386117,0.7507,60,389.68676805496216,1618.7028199941237,0,Cyclone Freddy 2023
P08403,-15.841402443970999,34.323845860693936,299.0,1.4720597,0.766425,10,482.9048447608948,23.392512748692113,0,Cyclone Freddy 2023
P08404,-15.930384288516212,34.30810769099563,368.0,2.4540231,0.8003750000000001,20,453.90046644210815,270.45095635010165,0,Cyclone Freddy 2023
P08405,-16.177265499543772,34.45296793102688,255.0,0.0,0.81105,20,457.5126509666443,285.10389870247633,0,Cyclone Freddy 2023
P08406,-16.381790145293106,34.71394884801879,179.0,1.0457733,0.686125,30,390.86769342422485,673.6686966449621,0,Cyclone Freddy 2023
P08407,-16.054486092356843,34.53956149203392,188.0,4.432165,0.549475,20,405.4467625617981,930.4748340294716,0,Cyclone Freddy 2023
P08408,-15.996485531052112,34.73560000556419,166.0,3.3420744,0.752325,30,330.7149381637573,235.08214496478266,0,Cyclone Freddy 2023
P08409,-16.181233347653453,34.42438093714327,276.0,1.6930861,0.8332,10,444.9768786430359,90.5352368956088,0,Cyclone Freddy 2023
P08410,-16.359754085294057,34.90861291909875,65.0,0.46373534,0.7279,40,498.59081840515137,863.724281955164,0,Cyclone Freddy 2023
P08411,-15.935037099847563,34.829029730347656,523.0,14.1790085,0.652475,30,404.80781078338623,1372.9089916684702,0,Cyclone Freddy 2023
P08412,-16.466843528372994,35.05775964996036,48.0,0.6699765,0.7239,10,567.8417992591858,862.8044391348014,0,Cyclone Freddy 2023
P08413,-15.890862762798973,34.72005318006588,195.0,1.7178137,0.850225,20,408.8965759277344,150.02450556953133,0,Cyclone Freddy 2023
P08414,-16.09801363519091,34.70348346395188,168.0,2.7802885,0.7872750000000001,20,343.13068556785583,211.09059987480242,0,Cyclone Freddy 2023
P08415,-15.906002783358062,34.36052345831201,283.0,7.9636173,0.7817500000000001,20,433.57901763916016,129.04681211181517,0,Cyclone Freddy 2023
P08416,-15.800847132741819,34.32557659862095,527.0,1.4720281,0.769675,10,528.2891530990601,836.556561765743,0,Cyclone Freddy 2023
P08417,-16.399626881886054,34.73212790515069,181.0,0.6698558,0.659,40,390.86769342422485,1599.6636630958126,0,Cyclone Freddy 2023
P08418,-16.26527535751407,34.59535997290078,193.0,0.0,0.775375,20,483.93321895599365,188.86698300518916,0,Cyclone Freddy 2023
P08419,-16.20033966352357,34.77293665547833,100.0,0.48290935,0.706125,40,455.75719451904297,927.4005278152588,0,Cyclone Freddy 2023
P08420,-15.806880707107615,34.43098890807805,653.0,1.3374503,0.736475,10,528.109167098999,1063.0528105666415,0,Cyclone Freddy 2023
P08421,-15.91417504049881,34.35062733349474,286.0,5.4495425,0.7688250000000001,20,453.90046644210815,221.537835099098,0,Cyclone Freddy 2023
P08422,-15.85678038017013,34.5810934884411,400.0,2.5809803,0.8285,10,494.95951223373413,55.71227679172966,0,Cyclone Freddy 2023
P08423,-16.400428346497534,34.93814941239213,64.0,2.587159,0.6275000000000001,10,498.59081840515137,401.72579716831035,0,Cyclone Freddy 2023
P08424,-15.909404349489257,34.80815126503752,519.0,6.394654,0.8018000000000001,10,404.80781078338623,1267.0278672758577,0,Cyclone Freddy 2023
P08425,-15.871914876059279,34.36471943681861,330.0,12.2112255,0.818825,20,466.3255615234375,432.1479796032749,0,Cyclone Freddy 2023
P08426,-15.964092743697961,34.77787168959841,83.0,0.6690876,0.5858,20,346.4350733757019,272.97353339051494,0,Cyclone Freddy 2023
P08427,-16.27921958720047,35.09146250874883,233.0,20.250479,0.7286,20,614.1517300605774,146.02695301416267,0,Cyclone Freddy 2023
P08428,-16.20938400561212,34.52108475469474,215.0,1.4723514,0.8382000000000001,20,459.203595161438,901.6165686344257,0,Cyclone Freddy 2023
P08429,-16.484485351249248,34.80802414116972,179.0,1.0725487,0.699625,40,349.67180919647217,849.4842758519742,0,Cyclone Freddy 2023
P08430,-16.072774611833797,34.78950154743468,98.0,1.9845695,0.7231500000000001,10,325.1987347602844,538.9209675763021,0,Cyclone Freddy 2023
P08431,-16.25332895740536,34.930065777448604,64.0,1.3390079,0.486675,20,520.9602742195129,826.4856117871136,0,Cyclone Freddy 2023
P08432,-16.630280941230897,34.85279491720263,403.0,7.912228,0.8257,30,398.7241430282593,1025.5305516259118,0,Cyclone Freddy 2023
P08433,-16.097719525817595,34.51623352529373,246.0,3.4350486,0.6187250000000001,20,405.4467625617981,1800.2572505799028,0,Cyclone Freddy 2023
P08434,-16.28530236439912,34.7087890502881,146.0,0.46373534,0.7819750000000001,10,416.64407110214233,925.1378159557004,0,Cyclone Freddy 2023
P08435,-15.848596769165214,34.36313713629813,451.0,6.3247523,0.807625,10,466.3255615234375,137.62367982098115,0,Cyclone Freddy 2023
P08436,-16.29663782925443,34.56987446847313,246.0,2.1426682,0.719125,20,483.93321895599365,426.49545079422955,0,Cyclone Freddy 2023
P08437,-16.2328993354191,34.61208085350932,195.0,3.2112844,0.7902750000000001,10,449.0671534538269,2090.2318129893924,0,Cyclone Freddy 2023
P08438,-16.559332144460157,34.91221175520765,152.0,0.46373534,0.656875,30,369.4341387748718,169.0270542146904,0,Cyclone Freddy 2023
P08439,-16.4852784130317,34.71600039669565,281.0,2.6782079,0.6766500000000001,30,350.09155654907227,6566.663789490915,0,Cyclone Freddy 2023
P08440,-15.888659146130056,34.645416541287915,304.0,2.3174627,0.8251000000000001,20,451.7810025215149,187.40646788689153,0,Cyclone Freddy 2023
P08441,-16.23794992936797,34.89221143801656,72.0,0.46373534,0.7846000000000001,30,516.8795709609985,1445.9789881166016,0,Cyclone Freddy 2023
P08442,-16.31527494935705,34.57696394941355,319.0,3.043138,0.690125,20,474.3808822631836,1141.1372098281618,0,Cyclone Freddy 2023
P08443,-15.94493096620597,34.6498377425725,264.0,0.6690548,0.8357,10,413.99737787246704,64.17385746478696,0,Cyclone Freddy 2023
P08444,-16.39025536183663,34.93542222073212,60.0,1.072125,0.65535,10,498.59081840515137,289.4408424587538,0,Cyclone Freddy 2023
P08445,-16.27437835262107,34.849283170711495,72.0,1.0456508,0.5942000000000001,30,438.6267080307007,639.0454792432228,0,Cyclone Freddy 2023
P08446,-15.891964401171036,34.47124648586853,385.0,6.247153,0.7371000000000001,10,521.0271291732788,72.78466679765346,0,Cyclone Freddy 2023
P08447,-15.83422285699727,34.28265354097943,338.0,5.064641,0.7981250000000001,20,466.1299605369568,25.043971872097476,0,Cyclone Freddy 2023
P08448,-16.085101969202938,34.6516087720412,195.0,8.033313,0.744275,10,396.7540330886841,964.4973643806703,0,Cyclone Freddy 2023
P08449,-15.84052350960104,34.824182608690194,396.0,3.960051,0.76415,10,364.98531699180603,1313.1661478241322,0,Cyclone Freddy 2023
P08450,-16.107166592462143,34.804399020572745,90.0,0.66933674,0.686,40,348.49438667297363,2327.839114220489,0,Cyclone Freddy 2023
P08451,-15.990053059964048,34.380107570547366,337.0,2.9288154,0.7619,20,433.6391077041626,1519.5498158948374,0,Cyclone Freddy 2023
P08452,-16.044300716097293,34.695864494020825,201.0,1.6927056,0.766575,20,381.82513189315796,538.0919452721231,0,Cyclone Freddy 2023
P08453,-16.62099481172786,34.873867343372396,284.0,6.882064,0.792725,30,398.7241430282593,971.028700454313,0,Cyclone Freddy 2023
P08454,-15.954758069134263,34.55412719799566,458.0,2.3512743,0.86375,10,473.41092467308044,1386.2664286959193,0,Cyclone Freddy 2023
P08455,-16.51373298017056,34.825941421936356,194.0,13.798795,0.7231000000000001,20,368.57508420944214,376.52039877934885,0,Cyclone Freddy 2023
P08456,-15.9645072763206,34.82501008269095,462.0,16.81805,0.752025,20,420.28733110427856,2298.5784883563565,0,Cyclone Freddy 2023
P08457,-15.771542988638934,34.320805110618885,560.0,5.9264135,0.767425,40,528.2891530990601,300.39998817067857,0,Cyclone Freddy 2023
P08458,-15.959907627262224,34.50680681742556,432.0,6.5108514,0.797825,10,493.17311334609985,1319.2639683160655,0,Cyclone Freddy 2023
P08459,-16.32716327229022,34.79392813857402,117.0,1.0457103,0.6360750000000001,40,364.51828145980835,1572.347336882693,0,Cyclone Freddy 2023
P08460,-15.95477679830398,34.785511567805365,107.0,1.5191193,0.672425,40,346.4350733757019,492.17183585066346,0,Cyclone Freddy 2023
P08461,-16.186473152179047,34.810708501517425,90.0,1.4723327,0.752275,10,430.61568880081177,48.907538993627064,0,Cyclone Freddy 2023
P08462,-16.41167227425838,34.945722768996355,59.0,2.1436934,0.666575,30,383.24605798721313,47.09734840576166,0,Cyclone Freddy 2023
P08463,-15.979963852549533,34.75708860696416,119.0,5.1774917,0.716375,20,346.4350733757019,1564.2509547751713,0,Cyclone Freddy 2023
P08464,-16.476351492522358,35.05854964277065,51.0,0.46373534,0.682625,10,567.8417992591858,747.6045896539373,0,Cyclone Freddy 2023
P08465,-16.279618811357317,34.573718528765795,239.0,5.0877852,0.7507,20,483.93321895599365,124.73078868013494,0,Cyclone Freddy 2023
P08466,-16.10810919119272,34.63235872213823,140.0,0.0,0.494375,20,348.6487367153168,150.4389687002851,0,Cyclone Freddy 2023
P08467,-15.915600096249124,34.49848845937372,567.0,7.903812,0.852325,10,520.646158695221,917.0722917035041,0,Cyclone Freddy 2023
P08468,-16.45015469627158,35.05056346264184,52.0,1.0458511,0.737,10,455.55847692489624,17.355964289031128,0,Cyclone Freddy 2023
P08469,-16.252628104126046,34.90763491328395,67.0,0.48303747,0.737075,10,520.9602742195129,429.49175842136356,0,Cyclone Freddy 2023
